cov;id;i;o;p;it;DS;HS
0;2;15;8;8;10;0.95;9.368742336
0;2;15;8;10;1;0.991666667;11.49373296
0;2;15;8;10;2;0.975;11.39654716
0;2;15;8;10;3;0.958333333;11.63194977
0;2;15;8;10;4;0.983333333;12.10648948
0;2;15;8;10;5;0.966666667;11.79926905
0;2;15;8;10;6;0.983333333;11.24905663
0;2;15;8;10;7;0.983333333;11.39442942
0;2;15;8;10;8;1;10.90023133
0;2;15;8;10;9;0.958333333;11.04098793
0;2;15;8;10;10;0.991666667;11.39286258
0;2;15;12;2;1;0.466666667;2.227236365
0;2;15;12;2;2;0.461111111;2.298153476
0;2;15;12;2;3;0.488888889;2.417302074
0;2;15;12;2;4;0.433333333;2.187415665
0;2;15;12;2;5;0.472222222;2.323625958
0;2;15;12;2;6;0.444444444;2.340616216
0;2;15;12;2;7;0.516666667;2.437233038
0;2;15;12;2;8;0.488888889;2.253322049
0;2;15;12;2;9;0.488888889;2.35622482
0;2;15;12;2;10;0.522222222;2.470464434
0;2;15;12;4;1;0.833333333;4.854568499
0;2;15;12;4;2;0.755555556;4.764757683
0;2;15;12;4;3;0.772222222;4.632367847
0;2;15;12;4;4;0.755555556;4.690119583
0;2;15;12;4;5;0.8;4.67915807
0;2;15;12;4;6;0.777777778;4.443316555
0;2;15;12;4;7;0.744444444;4.402143966
0;2;15;12;4;8;0.827777778;4.838721419
0;2;15;12;4;9;0.755555556;4.7697874
0;2;15;12;4;10;0.777777778;4.437548176
0;2;15;12;6;1;0.955555556;7.071611414
0;2;15;12;6;2;0.866666667;6.684325555
0;2;15;12;6;3;0.927777778;6.919475101
0;2;15;12;6;4;0.922222222;6.853114311
0;2;15;12;6;5;0.911111111;7.035072043
0;2;15;12;6;6;0.927777778;7.059271876
0;2;15;12;6;7;0.922222222;6.864487832
0;2;15;12;6;8;0.95;7.189523216
0;2;15;12;6;9;0.972222222;7.246790976
0;2;15;12;6;10;0.927777778;7.118844511
0;2;15;12;8;1;0.988888889;9.093920493
0;2;15;12;8;2;0.977777778;9.239722855
0;2;15;12;8;3;0.983333333;9.37434858
0;2;15;12;8;4;0.988888889;9.710648232
0;2;15;12;8;5;0.972222222;9.492200574
0;2;15;12;8;6;0.955555556;9.432627202
0;2;15;12;8;7;0.972222222;9.328749021
0;2;15;12;8;8;0.961111111;9.038800319
0;2;15;12;8;9;0.961111111;9.262966126
0;2;15;12;8;10;0.983333333;9.309782747
0;2;15;12;10;1;0.994444444;11.60143703
0;2;15;12;10;2;0.983333333;11.22368575
0;2;15;12;10;3;0.977777778;11.90791868
0;2;15;12;10;4;0.994444444;11.4880113
0;2;15;12;10;5;0.977777778;11.72974609
0;2;15;12;10;6;0.994444444;11.53541032
0;2;15;12;10;7;0.988888889;11.39558145
0;2;15;12;10;8;0.988888889;11.67436743
0;2;15;12;10;9;0.983333333;11.45114874
0;2;15;12;10;10;0.988888889;11.48064904
0;2;15;16;2;1;0.516666667;2.354356114
0;2;15;16;2;2;0.479166667;2.328087388
0;2;15;16;2;3;0.420833333;2.150211438
0;2;15;16;2;4;0.5125;2.284715354
0;2;15;16;2;5;0.483333333;2.49876034
0;2;15;16;2;6;0.470833333;2.297572555
0;2;15;16;2;7;0.458333333;2.321779623
0;2;15;16;2;8;0.466666667;2.414752807
0;2;15;16;2;9;0.491666667;2.278940111
0;2;15;16;2;10;0.429166667;2.242292823
0;2;15;16;4;1;0.795833333;4.718847505
0;2;15;16;4;2;0.779166667;4.578847347
0;2;15;16;4;3;0.791666667;4.64431609
0;2;15;16;4;4;0.741666667;4.617668252
0;2;15;16;4;5;0.845833333;4.898289475
0;2;15;16;4;6;0.770833333;4.665568645
0;2;15;16;4;7;0.783333333;4.721260347
0;2;15;16;4;8;0.729166667;4.307566806
0;2;15;16;4;9;0.804166667;4.662020499
0;2;15;16;4;10;0.795833333;4.606219301
0;2;15;16;6;1;0.925;6.893116561
0;2;15;16;6;2;0.904166667;7.071469312
0;2;15;16;6;3;0.908333333;7.142477569
0;2;15;16;6;4;0.945833333;6.825985347
0;2;15;16;6;5;0.920833333;7.219691411
0;2;15;16;6;6;0.945833333;7.010233194
0;2;15;16;6;7;0.8875;6.766296971
0;2;15;16;6;8;0.891666667;7.068082945
0;2;15;16;6;9;0.945833333;6.87205015
0;2;15;16;6;10;0.9375;7.120694694
0;2;15;16;8;1;0.958333333;9.114677274
0;2;15;16;8;2;0.979166667;9.42024368
0;2;15;16;8;3;0.975;9.449965594
0;2;15;16;8;4;0.983333333;9.17555851
0;2;15;16;8;5;0.991666667;9.299391862
0;2;15;16;8;6;0.958333333;9.492233113
0;2;15;16;8;7;0.9875;9.196908763
0;2;15;16;8;8;0.983333333;9.483273605
0;2;15;16;8;9;0.970833333;9.207579631
0;2;15;16;8;10;0.9625;9.208237643
0;2;15;16;10;1;0.995833333;11.28554345
0;2;15;16;10;2;0.979166667;11.35341722
0;2;15;16;10;3;1;12.03434668
0;2;15;16;10;4;0.979166667;11.47388561
0;2;15;16;10;5;0.995833333;11.65597023
0;2;15;16;10;6;0.991666667;11.05237784
0;2;15;16;10;7;0.9875;11.75942038
0;2;15;16;10;8;0.983333333;11.7387644
0;2;15;16;10;9;0.995833333;11.84792415
0;2;15;16;10;10;0.991666667;11.90856531
0;2;15;20;2;1;0.42;2.183403915
0;2;15;20;2;2;0.386666667;2.284202615
0;2;15;20;2;3;0.45;2.372446696
0;2;15;20;2;4;0.5;2.407114941
0;2;15;20;2;5;0.446666667;2.367872587
0;2;15;20;2;6;0.493333333;2.252351343
0;2;15;20;2;7;0.48;2.305875719
0;2;15;20;2;8;0.45;2.296887244
0;2;15;20;2;9;0.506666667;2.370891603
0;2;15;20;2;10;0.486666667;2.369591064
0;2;15;20;4;1;0.75;4.594935844
0;2;15;20;4;2;0.766666667;4.741181741
0;2;15;20;4;3;0.816666667;4.710728473
0;2;15;20;4;4;0.796666667;4.788805057
0;2;15;20;4;5;0.813333333;4.594135225
0;2;15;20;4;6;0.823333333;4.8374874
0;2;15;20;4;7;0.816666667;4.714372246
0;2;15;20;4;8;0.826666667;4.652585185
0;2;15;20;4;9;0.746666667;4.70437334
0;2;15;20;4;10;0.813333333;4.82923998
0;2;15;20;6;1;0.926666667;6.647242642
0;2;15;20;6;2;0.933333333;6.908694712
0;2;15;20;6;3;0.91;7.319362617
0;2;15;20;6;4;0.953333333;7.316495556
0;2;15;20;6;5;0.92;7.23390478
0;2;15;20;6;6;0.93;6.96177851
0;2;15;20;6;7;0.923333333;6.944865251
0;2;15;20;6;8;0.923333333;7.024752633
0;2;15;20;6;9;0.916666667;7.111961149
0;2;15;20;6;10;0.91;7.220197028
0;2;15;20;8;1;0.99;9.589165144
0;2;15;20;8;2;0.973333333;9.429664169
0;2;15;20;8;3;0.93;9.148193758
0;2;15;20;8;4;0.966666667;9.111297718
0;2;15;20;8;5;0.963333333;9.378259928
0;2;15;20;8;6;0.996666667;9.595673893
0;2;15;20;8;7;0.976666667;9.22912193
0;2;15;20;8;8;0.983333333;9.394702699
0;2;15;20;8;9;0.973333333;9.551525962
0;2;15;20;8;10;0.976666667;9.017899906
0;2;15;20;10;1;0.993333333;11.8398841
0;2;15;20;10;2;0.996666667;11.58792977
0;2;15;20;10;3;0.99;11.67354067
0;2;15;20;10;4;0.996666667;11.95487716
0;2;15;20;10;5;0.986666667;11.52235089
0;2;15;20;10;6;0.993333333;11.74499852
0;2;15;20;10;7;0.996666667;11.56810676
0;2;15;20;10;8;0.986666667;11.3982515
0;2;15;20;10;9;0.99;11.58163568
0;2;15;20;10;10;0.993333333;11.97241424
0;2;20;4;2;1;0.325;2.420591708
0;2;20;4;2;2;0.35;2.343857113
0;2;20;4;2;3;0.325;2.533812248
0;2;20;4;2;4;0.3125;2.105803614
0;2;20;4;2;5;0.425;2.214547001
0;2;20;4;2;6;0.35;2.343413336
0;2;20;4;2;7;0.4125;2.329690233
0;2;20;4;2;8;0.3;2.220016896
0;2;20;4;2;9;0.4;2.525319663
0;2;20;4;2;10;0.275;2.047719015
0;2;20;4;4;1;0.725;4.40998113
0;2;20;4;4;2;0.6;4.486068972
0;2;20;4;4;3;0.675;4.781384294
0;2;20;4;4;4;0.775;4.963633492
0;2;20;4;4;5;0.525;4.615480078
0;2;20;4;4;6;0.65;4.7085934
0;2;20;4;4;7;0.65;4.61826269
0;2;20;4;4;8;0.675;4.650736768
0;2;20;4;4;9;0.6375;4.750100556
0;2;20;4;4;10;0.575;4.777064233
0;2;20;4;6;1;0.8875;7.479207924
0;2;20;4;6;2;0.8875;6.774046784
0;2;20;4;6;3;0.775;6.896409556
0;2;20;4;6;4;0.7875;7.104336374
0;2;20;4;6;5;0.85;6.795626823
0;2;20;4;6;6;0.8375;6.77338657
0;2;20;4;6;7;0.9;7.364348795
0;2;20;4;6;8;0.7875;7.329128226
0;2;20;4;6;9;0.825;6.83996338
0;2;20;4;6;10;0.8625;7.285829287
0;2;20;4;8;1;0.9625;9.65635226
0;2;20;4;8;2;0.9;9.319574481
0;2;20;4;8;3;0.9375;9.389290992
0;2;20;4;8;4;0.9125;8.639742729
0;2;20;4;8;5;0.8875;8.97535347
0;2;20;4;8;6;0.9;9.663263417
0;2;20;4;8;7;0.8875;9.036476762
0;2;20;4;8;8;0.875;9.116906164
0;2;20;4;8;9;0.8875;9.593245585
0;2;20;4;8;10;0.9125;9.383345959
0;2;20;4;10;1;0.95;11.54102818
0;2;20;4;10;2;0.95;11.49564347
0;2;20;4;10;3;0.9625;11.94715104
0;2;20;4;10;4;0.95;11.40034176
0;2;20;4;10;5;0.925;11.11069693
0;2;20;4;10;6;0.9625;11.57950024
0;2;20;4;10;7;1;11.00157816
0;2;20;4;10;8;0.9875;11.18330352
0;2;20;4;10;9;0.9875;12.41645865
0;2;20;4;10;10;0.975;11.24569403
0;2;20;8;2;1;0.31875;2.145864477
0;2;20;8;2;2;0.4125;2.407491815
0;2;20;8;2;3;0.38125;2.352420916
0;2;20;8;2;4;0.475;2.378120999
0;2;20;8;2;5;0.425;2.223720191
0;2;20;8;2;6;0.3875;2.38805179
0;2;20;8;2;7;0.375;2.343384447
0;2;20;8;2;8;0.40625;2.622257575
0;2;20;8;2;9;0.3625;2.333648478
0;2;20;8;2;10;0.35625;2.35519286
0;2;20;8;4;1;0.76875;4.655727065
0;2;20;8;4;2;0.75625;4.974550551
0;2;20;8;4;3;0.63125;4.516195532
0;2;20;8;4;4;0.7125;4.516252197
0;2;20;8;4;5;0.66875;4.519919461
0;2;20;8;4;6;0.7625;4.724912165
0;2;20;8;4;7;0.65;4.315416058
0;2;20;8;4;8;0.70625;4.847366172
0;2;20;8;4;9;0.66875;4.705989021
0;2;20;8;4;10;0.5875;4.597607717
0;2;20;8;6;1;0.86875;6.657772092
0;2;20;8;6;2;0.90625;7.048978155
0;2;20;8;6;3;0.86875;6.930754502
0;2;20;8;6;4;0.83125;6.782423281
0;2;20;8;6;5;0.76875;6.59686437
0;2;20;8;6;6;0.89375;6.782934157
0;2;20;8;6;7;0.825;6.584104796
0;2;20;8;6;8;0.90625;7.067258227
0;2;20;8;6;9;0.825;6.999958606
0;2;20;8;6;10;0.8375;6.893196628
0;2;20;8;8;1;0.99375;9.285964883
0;2;20;8;8;2;0.94375;9.347038093
0;2;20;8;8;3;0.96875;9.538256032
0;2;20;8;8;4;0.94375;9.049911355
0;2;20;8;8;5;0.96875;9.479679273
0;2;20;8;8;6;0.98125;8.985312397
0;2;20;8;8;7;0.975;9.207689571
0;2;20;8;8;8;0.96875;9.80074284
0;2;20;8;8;9;0.9625;9.208242539
0;2;20;8;8;10;0.95;9.438451385
0;2;20;8;10;1;0.9875;11.66478166
0;2;20;8;10;2;0.98125;11.28314964
0;2;20;8;10;3;0.99375;11.54997949
0;2;20;8;10;4;0.9875;11.89620276
0;2;20;8;10;5;0.975;11.6550477
0;2;20;8;10;6;0.99375;11.90507878
0;2;20;8;10;7;0.98125;11.91222549
0;2;20;8;10;8;0.99375;11.45721901
0;2;20;8;10;9;1;11.91549008
0;2;20;8;10;10;0.9875;11.43408532
0;2;20;12;2;1;0.354166667;2.163221149
0;2;20;12;2;2;0.379166667;2.354806575
0;2;20;12;2;3;0.370833333;2.28453609
0;2;20;12;2;4;0.408333333;2.316052017
0;2;20;12;2;5;0.379166667;2.250909889
0;2;20;12;2;6;0.441666667;2.362875458
0;2;20;12;2;7;0.35;2.307053861
0;2;20;12;2;8;0.391666667;2.293861652
0;2;20;12;2;9;0.429166667;2.430636358
0;2;20;12;2;10;0.395833333;2.24161402
0;2;20;12;4;1;0.725;4.622114448
0;2;20;12;4;2;0.758333333;4.71926178
0;2;20;12;4;3;0.779166667;4.775800364
0;2;20;12;4;4;0.741666667;4.6856668
0;2;20;12;4;5;0.720833333;4.646505505
0;2;20;12;4;6;0.766666667;4.915929113
0;2;20;12;4;7;0.7125;4.621404023
0;2;20;12;4;8;0.720833333;4.619979424
0;2;20;12;4;9;0.745833333;4.892585647
0;2;20;12;4;10;0.729166667;4.875484642
0;2;20;12;6;1;0.9125;6.792901472
0;2;20;12;6;2;0.9;6.946504688
0;2;20;12;6;3;0.8625;6.767245751
0;2;20;12;6;4;0.85;7.375009728
0;2;20;12;6;5;0.891666667;7.171019824
0;2;20;12;6;6;0.833333333;6.73517463
0;2;20;12;6;7;0.870833333;7.168888479
0;2;20;12;6;8;0.858333333;6.941730617
0;2;20;12;6;9;0.916666667;7.10113015
0;2;20;12;6;10;0.866666667;7.073352474
0;2;20;12;8;1;0.9625;9.256167825
0;2;20;12;8;2;0.945833333;9.244276851
0;2;20;12;8;3;0.954166667;8.897993877
0;2;20;12;8;4;0.979166667;9.331575784
0;2;20;12;8;5;0.954166667;9.392120001
0;2;20;12;8;6;0.958333333;9.436551387
0;2;20;12;8;7;0.941666667;9.064857566
0;2;20;12;8;8;0.929166667;9.55795857
0;2;20;12;8;9;0.958333333;8.98897355
0;2;20;12;8;10;0.975;9.49050103
0;2;20;12;10;1;0.979166667;11.66222405
0;2;20;12;10;2;0.995833333;11.87200312
0;2;20;12;10;3;0.9875;11.86529854
0;2;20;12;10;4;0.9875;11.53393784
0;2;20;12;10;5;0.979166667;11.49456858
0;2;20;12;10;6;0.970833333;11.46462157
0;2;20;12;10;7;0.9875;11.70387442
0;2;20;12;10;8;0.975;11.47790249
0;2;20;12;10;9;0.979166667;11.5097891
0;2;20;12;10;10;0.991666667;11.95458436
0;2;20;16;2;1;0.390625;2.27089634
0;2;20;16;2;2;0.359375;2.269178649
0;2;20;16;2;3;0.40625;2.302279301
0;2;20;16;2;4;0.371875;2.270416778
0;2;20;16;2;5;0.471875;2.463266674
0;2;20;16;2;6;0.390625;2.225627643
0;2;20;16;2;7;0.39375;2.302676455
0;2;20;16;2;8;0.3625;2.256862081
0;2;20;16;2;9;0.43125;2.358564248
0;2;20;16;2;10;0.375;2.242371577
0;2;20;16;4;1;0.74375;4.823563696
0;2;20;16;4;2;0.7;4.457764351
0;2;20;16;4;3;0.75;4.778755422
0;2;20;16;4;4;0.740625;4.759274958
0;2;20;16;4;5;0.75625;4.654988773
0;2;20;16;4;6;0.7125;4.611316414
0;2;20;16;4;7;0.746875;4.497388668
0;2;20;16;4;8;0.728125;4.761973974
0;2;20;16;4;9;0.715625;4.47523972
0;2;20;16;4;10;0.715625;4.494208971
0;2;20;16;6;1;0.934375;7.052185148
0;2;20;16;6;2;0.934375;7.408603654
0;2;20;16;6;3;0.909375;6.930914995
0;2;20;16;6;4;0.896875;7.079551679
0;2;20;16;6;5;0.884375;7.051216155
0;2;20;16;6;6;0.85;6.920581262
0;2;20;16;6;7;0.9375;7.078782376
0;2;20;16;6;8;0.884375;6.890943716
0;2;20;16;6;9;0.928125;7.141921893
0;2;20;16;6;10;0.9375;6.951500821
0;2;20;16;8;1;0.975;9.527300406
0;2;20;16;8;2;0.959375;9.36097926
0;2;20;16;8;3;0.946875;9.50026369
0;2;20;16;8;4;0.9875;9.460446719
0;2;20;16;8;5;0.96875;9.440165138
0;2;20;16;8;6;0.953125;9.464272596
0;2;20;16;8;7;0.978125;9.472862689
0;2;20;16;8;8;0.934375;9.200662441
0;2;20;16;8;9;0.9375;9.309148534
0;2;20;16;8;10;0.978125;9.106456761
0;2;20;16;10;1;0.95625;11.3164477
0;2;20;16;10;2;0.990625;11.51252003
0;2;20;16;10;3;0.9875;11.71480658
0;2;20;16;10;4;0.971875;11.57802138
0;2;20;16;10;5;0.990625;11.62753921
0;2;20;16;10;6;0.996875;11.70153647
0;2;20;16;10;7;0.9875;11.41428373
0;2;20;16;10;8;1;11.94844146
0;2;20;16;10;9;0.99375;11.96116277
0;2;20;16;10;10;0.978125;11.82059723
0;2;20;20;2;1;0.405;2.351815492
0;2;20;20;2;2;0.455;2.524343529
0;2;20;20;2;3;0.37;2.320190276
0;2;20;20;2;4;0.41;2.365829242
0;2;20;20;2;5;0.435;2.275482214
0;2;20;20;2;6;0.415;2.297627266
0;2;20;20;2;7;0.3825;2.244566272
0;2;20;20;2;8;0.3975;2.135652926
0;2;20;20;2;9;0.375;2.232975017
0;2;20;20;2;10;0.3775;2.406143883
0;2;20;20;4;1;0.695;4.584749698
0;2;20;20;4;2;0.7725;4.630543002
0;2;20;20;4;3;0.73;4.662908208
0;2;20;20;4;4;0.7925;4.729348964
0;2;20;20;4;5;0.76;4.647345635
0;2;20;20;4;6;0.7475;4.530117249
0;2;20;20;4;7;0.7125;4.665199165
0;2;20;20;4;8;0.76;4.820019196
0;2;20;20;4;9;0.7075;4.683907312
0;2;20;20;4;10;0.765;4.769551689
0;2;20;20;6;1;0.895;7.091266059
0;2;20;20;6;2;0.925;6.648892712
0;2;20;20;6;3;0.8875;6.632013624
0;2;20;20;6;4;0.9025;7.033253137
0;2;20;20;6;5;0.9025;6.875614563
0;2;20;20;6;6;0.9025;6.794036629
0;2;20;20;6;7;0.9125;7.021631293
0;2;20;20;6;8;0.9;7.064339162
0;2;20;20;6;9;0.8825;6.812792988
0;2;20;20;6;10;0.8925;6.813997678
0;2;20;20;8;1;0.9725;9.229777315
0;2;20;20;8;2;0.9825;9.260250794
0;2;20;20;8;3;0.96;9.329563164
0;2;20;20;8;4;0.9775;9.469168879
0;2;20;20;8;5;0.975;9.282023699
0;2;20;20;8;6;0.94;9.174390285
0;2;20;20;8;7;0.9875;9.558356524
0;2;20;20;8;8;0.9475;9.204609393
0;2;20;20;8;9;0.9775;9.43346512
0;2;20;20;8;10;0.9475;9.14214282
0;2;20;20;10;1;0.9875;11.65679503
0;2;20;20;10;2;0.995;11.86280134
0;2;20;20;10;3;0.995;11.97902966
0;2;20;20;10;4;0.9875;11.64510417
0;2;20;20;10;5;0.995;11.51777448
0;2;20;20;10;6;0.99;11.62132103
0;2;20;20;10;7;0.99;11.44317201
0;2;20;20;10;8;0.985;11.67280681
0;2;20;20;10;9;0.9925;11.48090432
0;2;20;20;10;10;0.985;11.60941888
0;2;25;4;2;1;0.32;2.256798549
0;2;25;4;2;2;0.3;2.177251691
0;2;25;4;2;3;0.3;2.248468564
0;2;25;4;2;4;0.36;2.322931007
0;2;25;4;2;5;0.27;1.990362647
0;2;25;4;2;6;0.29;2.325287887
0;2;25;4;2;7;0.28;2.248530969
0;2;25;4;2;8;0.31;2.378760195
0;2;25;4;2;9;0.31;2.42260317
0;2;25;4;2;10;0.37;2.435712527
0;2;25;4;4;1;0.68;5.387449723
0;2;25;4;4;2;0.54;4.710759063
0;2;25;4;4;3;0.67;4.862817132
0;2;25;4;4;4;0.62;4.722646253
0;2;25;4;4;5;0.71;4.537178644
0;2;25;4;4;6;0.59;4.579738242
0;2;25;4;4;7;0.6;4.508438528
0;2;25;4;4;8;0.61;4.530672612
0;2;25;4;4;9;0.49;4.731057295
0;2;25;4;4;10;0.62;4.498288957
0;2;25;4;6;1;0.85;7.148604227
0;2;25;4;6;2;0.79;6.806112011
0;2;25;4;6;3;0.8;7.099036974
0;2;25;4;6;4;0.82;7.181916471
0;2;25;4;6;5;0.78;7.002181035
0;2;25;4;6;6;0.92;7.566056369
0;2;25;4;6;7;0.85;7.130951857
0;2;25;4;6;8;0.72;6.886491513
0;2;25;4;6;9;0.74;6.812754228
0;2;25;4;6;10;0.82;7.013116922
0;2;25;4;8;1;0.97;9.746888788
0;2;25;4;8;2;0.93;9.519980248
0;2;25;4;8;3;0.89;9.209498865
0;2;25;4;8;4;0.92;9.107226021
0;2;25;4;8;5;0.93;9.522451492
0;2;25;4;8;6;0.93;10.22126607
0;2;25;4;8;7;0.93;9.590493944
0;2;25;4;8;8;0.84;9.611061525
0;2;25;4;8;9;0.93;9.300436062
0;2;25;4;8;10;0.97;10.07101512
0;2;25;4;10;1;0.92;11.50590625
0;2;25;4;10;2;0.97;11.82257782
0;2;25;4;10;3;0.96;11.42974243
0;2;25;4;10;4;0.92;11.57531078
0;2;25;4;10;5;0.96;12.39437047
0;2;25;4;10;6;0.88;10.74519101
0;2;25;4;10;7;0.96;12.46387606
0;2;25;4;10;8;0.99;12.24105104
0;2;25;4;10;9;0.93;11.84807035
0;2;25;4;10;10;0.97;11.26362401
0;2;25;8;2;1;0.355;2.406779877
0;2;25;8;2;2;0.34;2.273163447
0;2;25;8;2;3;0.325;2.207885983
0;2;25;8;2;4;0.35;2.339381141
0;2;25;8;2;5;0.355;2.30422335
0;2;25;8;2;6;0.335;2.287431445
0;2;25;8;2;7;0.285;2.279628555
0;2;25;8;2;8;0.34;2.334378331
0;2;25;8;2;9;0.245;2.112898275
0;2;25;8;2;10;0.375;2.352715757
0;2;25;8;4;1;0.675;4.435577089
0;2;25;8;4;2;0.695;4.769198179
0;2;25;8;4;3;0.66;4.730179624
0;2;25;8;4;4;0.705;4.805696245
0;2;25;8;4;5;0.705;4.604203393
0;2;25;8;4;6;0.655;4.484241464
0;2;25;8;4;7;0.57;4.532983822
0;2;25;8;4;8;0.615;4.466302003
0;2;25;8;4;9;0.66;4.474187316
0;2;25;8;4;10;0.54;4.653689127
0;2;25;8;6;1;0.9;7.001636172
0;2;25;8;6;2;0.845;7.000709953
0;2;25;8;6;3;0.83;7.300857092
0;2;25;8;6;4;0.865;6.896465404
0;2;25;8;6;5;0.85;7.01229158
0;2;25;8;6;6;0.76;6.977573367
0;2;25;8;6;7;0.845;6.979464079
0;2;25;8;6;8;0.835;7.188909464
0;2;25;8;6;9;0.85;7.145409164
0;2;25;8;6;10;0.905;6.955239005
0;2;25;8;8;1;0.945;9.27029636
0;2;25;8;8;2;0.98;9.38442402
0;2;25;8;8;3;0.96;9.475791516
0;2;25;8;8;4;0.905;9.452204674
0;2;25;8;8;5;0.945;8.784224456
0;2;25;8;8;6;0.915;9.29446816
0;2;25;8;8;7;0.95;9.684929869
0;2;25;8;8;8;0.95;9.453367553
0;2;25;8;8;9;0.915;9.331324979
0;2;25;8;8;10;0.915;9.088043907
0;2;25;8;10;1;0.995;11.7363408
0;2;25;8;10;2;0.985;12.17838928
0;2;25;8;10;3;0.98;11.4315166
0;2;25;8;10;4;0.955;11.60404688
0;2;25;8;10;5;0.985;11.84461611
0;2;25;8;10;6;0.97;11.76195865
0;2;25;8;10;7;0.975;11.23490585
0;2;25;8;10;8;0.975;11.66517642
0;2;25;8;10;9;0.96;11.34235049
0;2;25;8;10;10;0.96;11.85376491
0;2;25;12;2;1;0.34;2.319221676
0;2;25;12;2;2;0.336666667;2.464958764
0;2;25;12;2;3;0.333333333;2.222552277
0;2;25;12;2;4;0.336666667;2.305923191
0;2;25;12;2;5;0.373333333;2.316928336
0;2;25;12;2;6;0.41;2.453480532
0;2;25;12;2;7;0.386666667;2.440984201
0;2;25;12;2;8;0.303333333;2.309297762
0;2;25;12;2;9;0.35;2.353898875
0;2;25;12;2;10;0.403333333;2.494353473
0;2;25;12;4;1;0.733333333;4.451686242
0;2;25;12;4;2;0.743333333;4.743586632
0;2;25;12;4;3;0.69;4.657858193
0;2;25;12;4;4;0.676666667;4.637589102
0;2;25;12;4;5;0.683333333;4.51383147
0;2;25;12;4;6;0.693333333;4.815568587
0;2;25;12;4;7;0.666666667;4.612594646
0;2;25;12;4;8;0.706666667;4.879412116
0;2;25;12;4;9;0.633333333;4.632336795
0;2;25;12;4;10;0.666666667;4.742697062
0;2;25;12;6;1;0.896666667;7.127412354
0;2;25;12;6;2;0.88;6.905214764
0;2;25;12;6;3;0.866666667;7.026279612
0;2;25;12;6;4;0.83;6.696533957
0;2;25;12;6;5;0.866666667;6.95018932
0;2;25;12;6;6;0.873333333;7.02067893
0;2;25;12;6;7;0.84;7.040043745
0;2;25;12;6;8;0.83;6.821010024
0;2;25;12;6;9;0.87;6.88997855
0;2;25;12;6;10;0.886666667;6.836243447
0;2;25;12;8;1;0.97;9.281044715
0;2;25;12;8;2;0.976666667;9.722646041
0;2;25;12;8;3;0.93;9.324814114
0;2;25;12;8;4;0.943333333;9.213160018
0;2;25;12;8;5;0.943333333;9.215907056
0;2;25;12;8;6;0.923333333;9.374390736
0;2;25;12;8;7;0.95;9.306021971
0;2;25;12;8;8;0.96;9.31355661
0;2;25;12;8;9;0.94;9.195603933
0;2;25;12;8;10;0.983333333;9.309965832
0;2;25;12;10;1;0.98;11.72705864
0;2;25;12;10;2;0.98;11.82841549
0;2;25;12;10;3;0.98;11.59008969
0;2;25;12;10;4;0.983333333;11.50397342
0;2;25;12;10;5;0.996666667;11.71382133
0;2;25;12;10;6;0.976666667;11.70373115
0;2;25;12;10;7;0.97;11.65576553
0;2;25;12;10;8;0.983333333;11.39326602
0;2;25;12;10;9;0.983333333;11.75728978
0;2;25;12;10;10;0.993333333;11.79914687
0;2;25;16;2;1;0.37;2.330937961
0;2;25;16;2;2;0.35;2.199624049
0;2;25;16;2;3;0.3675;2.393963987
0;2;25;16;2;4;0.3625;2.29940776
0;2;25;16;2;5;0.31;2.348064544
0;2;25;16;2;6;0.31;2.147154935
0;2;25;16;2;7;0.37;2.37505168
0;2;25;16;2;8;0.3225;2.323354347
0;2;25;16;2;9;0.3525;2.446091932
0;2;25;16;2;10;0.355;2.269184928
0;2;25;16;4;1;0.715;4.621222638
0;2;25;16;4;2;0.635;4.713287337
0;2;25;16;4;3;0.7;4.757023618
0;2;25;16;4;4;0.675;4.678612898
0;2;25;16;4;5;0.64;4.583428799
0;2;25;16;4;6;0.74;4.69282587
0;2;25;16;4;7;0.6375;4.724640293
0;2;25;16;4;8;0.7025;4.658926938
0;2;25;16;4;9;0.6825;4.687908938
0;2;25;16;4;10;0.72;4.755194688
0;2;25;16;6;1;0.8425;7.035147825
0;2;25;16;6;2;0.8875;7.041418295
0;2;25;16;6;3;0.87;7.110233475
0;2;25;16;6;4;0.855;7.062424913
0;2;25;16;6;5;0.8525;6.934839833
0;2;25;16;6;6;0.9025;7.056686983
0;2;25;16;6;7;0.8825;7.025549938
0;2;25;16;6;8;0.895;6.732460009
0;2;25;16;6;9;0.825;6.865403203
0;2;25;16;6;10;0.8525;6.902650698
0;2;25;16;8;1;0.965;9.207485574
0;2;25;16;8;2;0.955;9.166529758
0;2;25;16;8;3;0.955;9.229358358
0;2;25;16;8;4;0.975;9.296820467
0;2;25;16;8;5;0.965;9.380802398
0;2;25;16;8;6;0.9525;9.131715846
0;2;25;16;8;7;0.965;9.309247745
0;2;25;16;8;8;0.945;9.24964944
0;2;25;16;8;9;0.955;9.33187004
0;2;25;16;8;10;0.94;9.058415722
0;2;25;16;10;1;0.9775;11.54803268
0;2;25;16;10;2;1;11.47199621
0;2;25;16;10;3;0.985;11.65924748
0;2;25;16;10;4;0.995;11.75429899
0;2;25;16;10;5;0.985;11.75694049
0;2;25;16;10;6;0.965;11.73842211
0;2;25;16;10;7;0.99;11.5306333
0;2;25;16;10;8;0.9775;11.71517161
0;2;25;16;10;9;1;11.72414359
